;ID_PROPOSTA;UF_PROPONENTE;MUNIC_PROPONENTE;COD_MUNIC_IBGE;COD_ORGAO_SUP;DESC_ORGAO_SUP;NATUREZA_JURIDICA;NR_PROPOSTA;DIA_PROP;MES_PROP;ANO_PROP;DIA_PROPOSTA;COD_ORGAO;DESC_ORGAO;MODALIDADE;IDENTIF_PROPONENTE;NM_PROPONENTE;CEP_PROPONENTE;ENDERECO_PROPONENTE;BAIRRO_PROPONENTE;NM_BANCO;SITUACAO_CONTA;SITUACAO_PROJETO_BASICO;SIT_PROPOSTA;DIA_INIC_VIGENCIA_PROPOSTA;DIA_FIM_VIGENCIA_PROPOSTA;OBJETO_PROPOSTA;VL_GLOBAL_PROP;VL_REPASSE_PROP;VL_CONTRAPARTIDA_PROP;NR_CONVENIO;DIA;MES;ANO;DIA_ASSIN_CONV;SIT_CONVENIO;SUBSITUACAO_CONV;SITUACAO_PUBLICACAO;INSTRUMENTO_ATIVO;IND_OPERA_OBTV;NR_PROCESSO;UG_EMITENTE;DIA_PUBL_CONV;DIA_INIC_VIGENC_CONV;DIA_FIM_VIGENC_CONV;DIAS_PREST_CONTAS;DIA_LIMITE_PREST_CONTAS;SITUACAO_CONTRATACAO;QTDE_CONVENIOS;QTD_TA;QTD_PRORROGA;VL_GLOBAL_CONV;VL_REPASSE_CONV;VL_CONTRAPARTIDA_CONV;VL_EMPENHADO_CONV;VL_DESEMBOLSADO_CONV;VL_SALDO_REMAN_TESOURO;VL_SALDO_REMAN_CONVENENTE;VL_RENDIMENTO_APLICACAO;VL_INGRESSO_CONTRAPARTIDA
1234;810722;RS;SANTA MARIA;4316907.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;92335/2013;12;12;2013;12/12/2013;26247;UNIVERSIDADE FEDERAL DE SANTA MARIA;CONVENIO;89252431000159;FUNDACAO DE APOIO A TECNOLOGIA E CIENCIA;97105900;RUA Q. S/N. PREDIO 66 - UFSM - CAMOBI. SANTA MARIA - RS. CEP: 97105-900;CAMOBI;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;20/12/2013;10/12/2017;O projeto intitulado “Modernização de Interface dos Dispositivos de Simulação de Engajamento Tático (DSET). visa a pesquisa e o desenvolvimento. pela UFSM. de sistema de software e hardware que substituirá as impressoras térmicas utilizadas por 42 dispositivos. atualmente em uso nas viaturas blindadas Leopard 1A5. conforme o detalhamento contido no Item 2 da Seção III do presente Termo. Como resultado. o software permitirá o monitoramento em tempo real da simulação de engajamento tático entre os blindados. habilitando o controle e monitoramento do exercício de simulação de engajamento tático;1993000;1993000;0;795109;20;12;2013;20/12/2013;Em execução;;Publicado;SIM;SIM;2.30810186252013E+016;153164.0;08/01/2014;20/12/2013;10/12/2017;60;08/02/2018;Normal;1;5.0;;1993000;1993000;0;1993000;1993000;;;171851;
1235;810754;RN;MOSSORO;2408003.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;92363/2013;12;12;2013;12/12/2013;26264;UNIVERSIDADE FEDERAL RURAL DO SEMI-ARIDO/RN;CONVENIO;8350241000172;FUNDACAO GUIMARAES DUQUE;59625900;AVENIDA FRANCISCO MOTA. 572. CAMPUS UFERSA - PRESIDENTE COSTA E SILVA. MOSSORO - RN. CEP: 59625-900;PRESIDENTE COSTA E SILVA;CAIXA ECONOMICA FEDERAL;Regularizada;Projeto Básico Aprovado;Proposta/Plano de Trabalho Aprovados;09/05/2014;28/02/2019;Apoio administrativo e financeiro para execução de projeto decorrente de descentralização de credito que visa adequar. mediante construção na Fazenda Experimental Rafael Fernandes da Universidade Federal Rural do Semi-Árido (UFERSA). em Mossoró-RN. para instalar o espaço físico do Bloco Didático. voltado a cursos. pesquisas. serviços de extensão. capacitações. orientações e assistência técnica a apicultores potiguares nas atividades específicas da área de Apicultura. utilizando-se inclusive das instalações. facilidades e equipamentos científicos e apícolas já existentes no Centro Tecnológico de Apicultura e Meliponicultura do RN (CETAPIS-RN) instalado na Fazenda Experimental da UFERSA. Equipar o CCTA de alguns equipamentos complementares aos já existentes em nossas instalações e implantar em Apodi/RN uma unidade de produção. em cooperação com a COOPAPI.;1597364.28;1597364.28;0;799655;30;4;2014;30/04/2014;Em execução;;Publicado;SIM;SIM;2.30910054432013E+016;153033.0;02/05/2014;09/05/2014;28/02/2019;60;29/04/2019;Normal;1;5.0;1.0;1597364.28;1597364.28;0;1597364.28;1597364.28;;;;98
1236;810756;SP;SAO CARLOS;3548906.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;92365/2013;12;12;2013;12/12/2013;26280;FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS;CONVENIO;66991647000130;FUNDACAO DE APOIO INST AO DESENV CIENT E TECNOLOGICO;13565905;RODOVIA WASHINGTON LUIZ. S/N. KM 235 - RURAL. SAO CARLOS - SP. CEP: 13565-905;RURAL;BANCO DO BRASIL SA;Regularizada;Projeto Básico Aprovado;Proposta/Plano de Trabalho Aprovados;13/12/2013;11/06/2017;Reformar o Edifício Anexo do NECT – campus Sorocaba para a Implantação do Observatório de Turismo do Estado de São Paulo – OTURESP e aquisição de Equipamentos e Material Permanente para o OTURESP.;294755.81;294755.81;0;795110;13;12;2013;13/12/2013;Prestação de Contas enviada para Análise;;Publicado;SIM;SIM;2.31120046282013E+016;154049.0;30/12/2013;13/12/2013;11/06/2017;60;10/08/2017;Normal;1;3.0;;294755.81;294755.81;0;294755.81;294755.81;10423.75;;17050;
1237;810927;RS;RIO GRANDE;4315602.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;92529/2013;12;12;2013;12/12/2013;26273;FUNDACAO UNIVERSIDADE DO RIO GRANDE - RS;CONVENIO;3483912000150;FUNDACAO DE APOIO A UNIVERSIDADE DO RIO GRANDE;96201900;AVENIDA ITALIA  KM 08 - CAMPUS CARREIROS. S/N - CARREIROS. RIO GRANDE - RS. CEP: 96201-900;CARREIROS;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;27/12/2013;28/02/2015;O objetivo do estudo é avaliar a efetividade da Instrução Normativa Interministerial n° 12. de 22 de agosto de 2012. na redução do impacto da pesca de emalhe costeira sobre elasmobrânquios e sobre tartarugas. aves e mamíferos marinhos no extremo sul do Brasil. A execução dos estudos será realizada pela FURG. cabendo ao MMA repassar os recursos financeiros a serem empregados no projeto.;87800;87800;0;795112;27;12;2013;27/12/2013;Prestação de Contas Aprovada;;Publicado;NÃO;SIM;2.31160083242013E+016;154042.0;31/12/2013;27/12/2013;28/02/2015;60;29/04/2015;Normal;1;1.0;;87800;87800;0;87800;87800;8548.67;;;
1238;811013;RS;PORTO ALEGRE;4314902.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;92571/2013;12;12;2013;12/12/2013;26244;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;CONVENIO;74704008000175;FUNDACAO DE APOIO DA UNIVERSIDADE FEDERAL DO RGS;91501970;AVENIDA BENTO BENTOGONCALVES. 9500. PREDIO 43609 - AGRONOMIA. PORTO ALEGRE - RS. CEP: 91501-970;AGRONOMIA;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;20/12/2013;24/01/2017;O PRESENTE CONVÊNIO TEM POR FINALIDADE A CONJUGAÇÃO DE ESFORÇOS PARA O DESENVOLVIMENTO DO PROJETO DE PESQUISA: “AVALIAÇÃO DA OFERTA DE APOIO CLÍNICO-ASSISTENCIAL POR MEIO DE TELECONSULTORIAS SÍNCRONAS. ASSÍNCRONAS E DE 0800 AOS MÉDICOS DO PROVAB DE DIVERSOS ESTADOS DA FEDERAÇÃO. PROJETO 0800 + PROVAB”.;3607275;3607275;0;795230;20;12;2013;20/12/2013;Prestação de Contas enviada para Análise;;Publicado;SIM;SIM;2.30780205362014E+016;153114.0;24/12/2013;20/12/2013;24/01/2017;60;25/03/2017;Normal;1;3.0;;3607275;3607275;0;3607275;3607275;897.4;;218314.11;
1239;811185;BA;VITORIA DA CONQUISTA;2933307.0;26000;MINISTERIO DA EDUCACAO;Administração Pública Estadual ou do Distrito Federal;92667/2013;12;12;2013;12/12/2013;26298;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;CONVENIO;13069489000108;AUTARQUIA UNIVERSIDADE DO SUDOESTE;45028135;ESTD DO BEM QUERER. S/N. KM 04 - CAMPUS UNIVERSITARI. VITORIA DA CONQUISTA - BA. CEP: 45028-135;CAMPUS UNIVERSITARI;BANCO DO BRASIL SA;Regularizada;Projeto Básico em Análise;Proposta/Plano de Trabalho Aprovados;31/12/2013;04/06/2018;construção de prédio destinado  ao funcionamento do Centro de Estudos do Letramento.  no campus de Vitória da Conquista da Universidade Estadual do Sudoeste da Bahia.;526185.04;450000;76185.04;787557;31;12;2013;31/12/2013;Em execução;;Publicado;SIM;SIM;2.34000003752014E+016;153173.0;15/01/2014;31/12/2013;04/06/2018;60;03/08/2018;Normal;1;2.0;1.0;526185.04;450000;76185.04;450000;;;;;
1240;811259;BA;VITORIA DA CONQUISTA;2933307.0;26000;MINISTERIO DA EDUCACAO;Administração Pública Estadual ou do Distrito Federal;92727/2013;12;12;2013;12/12/2013;26298;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;CONVENIO;13069489000108;AUTARQUIA UNIVERSIDADE DO SUDOESTE;45028135;ESTD DO BEM QUERER. S/N. KM 04 - CAMPUS UNIVERSITARI. VITORIA DA CONQUISTA - BA. CEP: 45028-135;CAMPUS UNIVERSITARI;BANCO DO BRASIL SA;Regularizada;Projeto Básico Aprovado;Proposta/Plano de Trabalho Aprovados;31/12/2013;18/02/2018;Construção de módulo para implantação do Centro Interdisciplinar de Meio Ambiente e Saúde;526674.8;450000;76674.8;790829;31;12;2013;31/12/2013;Em execução;;Publicado;SIM;SIM;2.34000003392013E+016;153173.0;15/01/2014;31/12/2013;18/02/2018;60;19/04/2018;Normal;1;3.0;1.0;526674.8;450000;76674.8;450000;;;;;
1241;811301;RJ;SEROPEDICA;3305554.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;92762/2013;12;12;2013;12/12/2013;26249;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;CONVENIO;1606606000138;FUNDACAO DE APOIO A PESQ. CIENTIF. TECN. DA UFRRJ;23890000;BR 465. KM 07 - UFRRJ - Campus universitario. SEROPEDICA - RJ. CEP: 23890-000;Campus universitario;CAIXA ECONOMICA FEDERAL;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;13/12/2013;30/07/2016;Execução do Monitoramento e Difusão do programa Bolsa Verde. conforme o Termo de Coooperação para Descentralização de Crédito n.º 676886/2013. firmado entre a Secretaria de Extrativismo e Desenvolvimento Rural Sustentável do Ministério do Meio Ambiente (SEDR/MMA) e a UFRRJ. sob a coordenação do Centro Internacional de Estudos para o Desenvolvimento Sustentável da UFRRJ .;3509036.26;3509036.26;0;796091;13;12;2013;13/12/2013;Prestação de Contas enviada para Análise;;Publicado;SIM;SIM;2.30830105932014E+016;153166.0;13/12/2013;13/12/2013;30/07/2016;60;28/09/2016;Normal;1;4.0;1.0;3509036.26;3509036.26;0;3509036.26;3459036.26;241276.94;;;
1242;811450;RS;SANTA MARIA;4316907.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;92895/2013;13;12;2013;13/12/2013;26247;UNIVERSIDADE FEDERAL DE SANTA MARIA;CONVENIO;89252431000159;FUNDACAO DE APOIO A TECNOLOGIA E CIENCIA;97105900;RUA Q. S/N. PREDIO 66 - UFSM - CAMOBI. SANTA MARIA - RS. CEP: 97105-900;CAMOBI;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;20/12/2013;02/12/2016;OBJETIVO GERAL: Construir o Laboratório de Fisiologia e Medicina do Desempenho. Inovação Tecnológica Aeroespacial em Ambiente Limpo. que se materializa em uma sala “limpa e hipóxica”. que possibilita o desenvolvimento de avaliações da capacidade funcional e de desempenho/ performance (física. motora. cognitiva. psicológica. etc.). bem como o treinamento especial de  pilotos e demais pessoas que necessitam ou podem ser expostas a estas condições.   OBJETIVOS ESPECÍFICOS: - Implementar e adequar a capacidade de simulação hipóxica para dimensões maiores. atendendo ao  do espaço físico estabelecido no projeto do laboratório.   - Inclusão de sistema de equipamentos capazes de atender a normas mais rigorosas de umidade ambiental. valores menores que 13%. para melhor atendimento as finalidades previstas.  - Canalizar o oxigênio produzido no equipamento de hipoxia para um sistema de máscaras individuais. aumentando a segurança no uso da câmara de testagem hipóxica.;545000;545000;0;795769;20;12;2013;20/12/2013;Prestação de Contas Aprovada;;Publicado;NÃO;SIM;2.30810188852014E+016;153164.0;08/01/2014;20/12/2013;02/12/2016;60;31/01/2017;Normal;1;3.0;;545000;545000;0;545000;545000;17695.76;;29421.62;
1243;811616;RS;SANTA MARIA;4316907.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;93016/2013;13;12;2013;13/12/2013;26247;UNIVERSIDADE FEDERAL DE SANTA MARIA;CONVENIO;89252431000159;FUNDACAO DE APOIO A TECNOLOGIA E CIENCIA;97105900;RUA Q. S/N. PREDIO 66 - UFSM - CAMOBI. SANTA MARIA - RS. CEP: 97105-900;CAMOBI;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;20/12/2013;31/12/2017;"Ações a serem desenvolvidas com o objetivo de aprofundar a análise sobre os assentamentos rurais no país e sobre os cursos de especialização em Residência Agrária. São três as ações propostas: 1) Integrar os cursos contemplados da chamada do CNPQ/MDAINCRA N º 26/2012. formando redes de produção colaborativa de conhecimento acadêmico. científico e profissional. através do uso do ambiente virtual de ensino aprendizagem livre Moodle – Modular Object-Oriented Dynamic Learning Environment; 2) Preparar e publicar um livro para cada eixo temático do Curso de Especialização em Residência Agrária – a) agroecologia. b) cultura.c) educação do campo. d) desenvolvimento dos assentamentos. e) metodologia – como forma de sistematizar as principais reflexões e experiências no âmbito dos cursos; 3) Realizar um congresso nacional dos 35 cursos de Especialização em Residência Agrária. desenvolvidos em 27 universidades brasileiras.";1077404.9;1077404.9;0;795998;20;12;2013;20/12/2013;Em execução;;Publicado;SIM;SIM;2.30810188932013E+016;153164.0;08/01/2014;20/12/2013;31/12/2017;60;01/03/2018;Normal;1;8.0;;1077404.9;1077404.9;0;1077404.9;1077404.9;;;74805.8;2710.46
1244;811662;RJ;RIO DE JANEIRO;3304557.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;93059/2013;13;12;2013;13/12/2013;26245;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;CONVENIO;42429480000150;FUNDACAO UNIVERSITARIA JOSE BONIFACIO;22290240;AVENIDA PASTEUR. 280 - URCA. RIO DE JANEIRO - RJ. CEP: 22290-240;URCA;BANCO DO BRASIL SA;Regularizada;Projeto Básico em Análise;Proposta/Plano de Trabalho Aprovados;19/05/2014;15/03/2016;Rede Ação GRIÔ no Brasil. América Latina e África.;420000;420000;0;797223;15;5;2014;15/05/2014;Prestação de Contas enviada para Análise;;Publicado;SIM;SIM;2.30790540662013E+016;153115.0;19/05/2014;19/05/2014;15/03/2016;0;15/03/2016;Normal;1;1.0;;420000;420000;0;420000;420000;3296.01;;;
1245;811715;RJ;RIO DE JANEIRO;3304557.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;93091/2013;13;12;2013;13/12/2013;26245;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;CONVENIO;72060999000175;FUNDACAO COORDENACAO DE PROJETOS.PESQUISAS E ESTUDOS TECNOLOGICOS COPPETEC;21941594;AVENIDA MONIZ ARAGAO. 360. BLOCO I - CGTEC - CIDADE UNIVERSITARIA. RIO DE JANEIRO - RJ. CEP: 21941-594;CIDADE UNIVERSITARIA;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;13/12/2013;23/01/2016;Disponibilização de apoio técnico especializado. através de pesquisa e desenvolvimento para evoluções técnicas e apoio ao monitoramento. avaliação e comunicação do PPA.;479160;479160;0;796859;13;12;2013;13/12/2013;Aguardando Prestação de Contas;;Publicado;SIM;SIM;2.30790576382013E+016;153115.0;23/12/2013;13/12/2013;23/01/2016;0;23/01/2016;Normal;1;3.0;;479160;479160;0;479160;479160;;;;
1246;811743;RS;PELOTAS;4314407.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;93108/2013;13;12;2013;13/12/2013;26278;FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS;CONVENIO;3703102000161;FUNDACAO DELFIM MENDES SILVEIRA;96020080;RUA ANDRADE NEVES. 1529 - CENTRO. PELOTAS - RS. CEP: 96020-080;CENTRO;BANCO DO BRASIL SA;Regularizada;Aguardando Projeto Básico;Proposta/Plano de Trabalho Aprovados;13/12/2013;30/09/2017;Estudo e Pesquisa sobre servi�os de m�dia e alta complexidade ambulatorial e hospitalar do SUS.;1108805.13;1108805.13;0;796295;13;12;2013;13/12/2013;Prestação de Contas enviada para Análise;;Publicado;SIM;SIM;2.31100093932013E+016;154047.0;10/11/2014;13/12/2013;30/09/2017;30;30/10/2017;Normal;1;;1.0;1108805.13;1108805.13;0;1108805.13;1108805.13;106259.34;;;
1247;811820;RJ;RIO DE JANEIRO;3304557.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;93162/2013;13;12;2013;13/12/2013;26245;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;CONVENIO;72060999000175;FUNDACAO COORDENACAO DE PROJETOS.PESQUISAS E ESTUDOS TECNOLOGICOS COPPETEC;21941594;AVENIDA MONIZ ARAGAO. 360. BLOCO I - CGTEC - CIDADE UNIVERSITARIA. RIO DE JANEIRO - RJ. CEP: 21941-594;CIDADE UNIVERSITARIA;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;23/12/2013;01/08/2016;Disponibilizar apoio técnico especializado. através de pesquisa e desenvolvimento para evoluções técnicas e apoio operacional ao atual sistema da Agenda de Compromissos do Governo Federal e do Municipios. além da disponibilização de mecanismos para avaliação de resultados de Governo para Municipios e Integração de bases de Dados Federativas.;582700;582700;0;797128;23;12;2013;23/12/2013;Aguardando Prestação de Contas;;Publicado;SIM;SIM;2.30790462572013E+016;153115.0;24/12/2013;23/12/2013;01/08/2016;0;01/08/2016;Normal;1;3.0;;582700;582700;0;582700;582700;18946;;;
1248;812196;RS;PORTO ALEGRE;4314902.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;93427/2013;13;12;2013;13/12/2013;26244;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;CONVENIO;74704008000175;FUNDACAO DE APOIO DA UNIVERSIDADE FEDERAL DO RGS;91501970;AVENIDA BENTO BENTOGONCALVES. 9500. PREDIO 43609 - AGRONOMIA. PORTO ALEGRE - RS. CEP: 91501-970;AGRONOMIA;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;27/01/2014;22/09/2015;"Para a proposição do presente projeto estão elencados os objetivos descritos a seguir: Desenvolver processos de educação permanente com o tema da gestão do trabalho e a democratização das relações; Implementar apoio institucional para fortalecimento das mesas de negociação permanentes do SUS; Potencializar a agendada negociação do trabalho na saúde nos diversos territórios; Identificar e mobilizar apoiadores para atuarem com esta agenda; Elaborar e apoiar na implementação do Plano de Comunicação da MNNP-SUS e do Sistema Nacional de Negociação do SUS; Apoiar o fortalecimento da rede de negociadores do trabalho do SUS; Realizar seminários e oficinas voltados para a democratização das relações de trabalho e ao fortalecimento das mesas de negociação; Colaborar na implementação dos Protocolos da MNNP-SUS; Desenvolver estudos e análises sobre a política de gestão do trabalho no SUS.";4000000;4000000;0;796517;27;1;2014;27/01/2014;Prestação de Contas enviada para Análise;;Publicado;SIM;SIM;2.30780387582013E+016;153114.0;06/02/2014;27/01/2014;22/09/2015;60;21/11/2015;Normal;1;1.0;;4000000;4000000;0;4000000;4000000;32685.95;;270842;
1249;812545;RS;PORTO ALEGRE;4314902.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;93802/2013;13;12;2013;13/12/2013;26244;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;CONVENIO;74704008000175;FUNDACAO DE APOIO DA UNIVERSIDADE FEDERAL DO RGS;91501970;AVENIDA BENTO BENTOGONCALVES. 9500. PREDIO 43609 - AGRONOMIA. PORTO ALEGRE - RS. CEP: 91501-970;AGRONOMIA;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;20/12/2013;31/12/2014;CURSO DE ESPECIALIZAÇÃO EM CRIMINOLOGIA. INSTITUIÇÕES E CONFLITUALIDADES: PERSPECTIVAS TRANSDISCIPLINARES.;260000;260000;0;796843;20;12;2013;20/12/2013;Prestação de Contas enviada para Análise;;Publicado;SIM;SIM;2.30780389982013E+016;153114.0;15/01/2014;20/12/2013;31/12/2014;60;01/03/2015;Normal;1;1.0;;260000;260000;0;260000;260000;53082.41;;;
1250;812579;RJ;RIO DE JANEIRO;3304557.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;93832/2013;13;12;2013;13/12/2013;26245;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;CONVENIO;72060999000175;FUNDACAO COORDENACAO DE PROJETOS.PESQUISAS E ESTUDOS TECNOLOGICOS COPPETEC;21941594;AVENIDA MONIZ ARAGAO. 360. BLOCO I - CGTEC - CIDADE UNIVERSITARIA. RIO DE JANEIRO - RJ. CEP: 21941-594;CIDADE UNIVERSITARIA;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;30/12/2013;22/04/2016;Subsidiar Políticas Públicas Voltadas à Promoção da Intermodalidade no Transporte de Cargas.;4348824.95;4348824.95;0;797250;30;12;2013;30/12/2013;Aguardando Prestação de Contas;;Publicado;SIM;SIM;2.30790722062014E+016;153115.0;07/01/2014;30/12/2013;22/04/2016;15;07/05/2016;Normal;1;7.0;;4348824.95;4348824.95;0;4348824.95;4348824.95;;;;
1251;812580;RS;PORTO ALEGRE;4314902.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;93833/2013;13;12;2013;13/12/2013;26244;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;CONVENIO;74704008000175;FUNDACAO DE APOIO DA UNIVERSIDADE FEDERAL DO RGS;91501970;AVENIDA BENTO BENTOGONCALVES. 9500. PREDIO 43609 - AGRONOMIA. PORTO ALEGRE - RS. CEP: 91501-970;AGRONOMIA;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;20/12/2013;10/06/2017;UNBRAL FRONTEIRAS PORTAL DE ACESSO ABERTO DAS UNIVERSIDADES BRASILEIRAS SOBRE LIMITES E FRONTEIRAS Projeto Nº: 25965 (aprovado em 04/11/2013 pela COMISSAO DE PESQUISA DO INSTITUTO DE GEOCIENCIAS).;286000;286000;0;796853;20;12;2013;20/12/2013;Prestação de Contas enviada para Análise;;Publicado;SIM;SIM;2.30782050612014E+016;153114.0;15/01/2014;20/12/2013;10/06/2017;60;09/08/2017;Normal;1;2.0;;286000;286000;0;240300;240300;13449.92;;34720.42;
1252;812671;RJ;RIO DE JANEIRO;3304557.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;93939/2013;13;12;2013;13/12/2013;26245;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;CONVENIO;42429480000150;FUNDACAO UNIVERSITARIA JOSE BONIFACIO;22290240;AVENIDA PASTEUR. 280 - URCA. RIO DE JANEIRO - RJ. CEP: 22290-240;URCA;BANCO DO BRASIL SA;Regularizada;Projeto Básico em Análise;Proposta/Plano de Trabalho Aprovados;30/12/2013;07/08/2016;Capacitação em Atenção à Saúde da Mulher.;2000000;2000000;0;797247;30;12;2013;30/12/2013;Prestação de Contas enviada para Análise;;Publicado;SIM;SIM;2.30790660192013E+016;153115.0;31/12/2013;30/12/2013;07/08/2016;15;22/08/2016;Normal;1;2.0;;2000000;2000000;0;2000000;2000000;464780.14;;;
1253;812689;RJ;RIO DE JANEIRO;3304557.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;93950/2013;13;12;2013;13/12/2013;26245;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;CONVENIO;42429480000150;FUNDACAO UNIVERSITARIA JOSE BONIFACIO;22290240;AVENIDA PASTEUR. 280 - URCA. RIO DE JANEIRO - RJ. CEP: 22290-240;URCA;BANCO DO BRASIL SA;Regularizada;Projeto Básico em Análise;Proposta/Plano de Trabalho Aprovados;28/07/2014;14/10/2017;A cooperação prevê a realização de edital e de estudos e projetos que visam a democratizar o acesso e a produção de comunicação pelos atores da sociedade civil.  O Edital Programa Comunica Diversidade tem como objetivo fomentar. incentivar. valorizar. estimular. fortalecer. formar e difundir ações de comunicação para a cultura. incentivando a manifestação e expressão da pluralidade cultural brasileira. observadas as diferenças culturais e regionais do país. em especial. com relação aos segmentos que padecem de invisibilidade na comunicação. como mulheres. negros. indígenas. povos originários e comunidades tradicionais. portadores de deficiências. população LGBT. produtores independentes. midialivristas. dentre outros. Visa fomentar iniciativas que ampliem o exercício do direito humano à liberdade de expressão cultural e do direito à comunicação. na medida em que há o reconhecimento de que a forma para o exercício desses atributos não está dada em iguais condições.;1140000;1140000;0;797401;28;7;2014;28/07/2014;Prestação de Contas enviada para Análise;;Publicado;SIM;SIM;2.30790710792014E+016;153115.0;01/08/2014;28/07/2014;14/10/2017;0;14/10/2017;Normal;1;1.0;;1140000;1140000;0;1140000;1140000;77563.29;;56000;
